,key,stars,helpful_yes,helpful_no,text,rating,sentiment,text_custom,text_custom_str,bag_of_words,bag_of_words_str
2109,37_talenti,5,9,0,['make'],4.7,1,[],,[],
2110,38_bj,5,1,0,"['everyone', 'lemon', 'encountered', 'yet', 'pistachio', 'pistachio', 'especially', 'salted', 'pistachio', 'mixed', 'vanilla', 'pistachio', 'pint', 'always', 'keep']",4.0,1,"['salted', 'vanilla', 'pistachio', 'salt', 'lemon']","salted,vanilla,pistachio,salt,lemon","['salted', 'vanilla', 'pistachio', 'salt', 'lemon']","salted,vanilla,pistachio,salt,lemon"
2111,38_bj,5,1,0,"['another', 'first', 'course', 'excellent', 'majority', 'one', 'delicious', 'creamy', 'pistachioey', 'pistachio', 'perfect', 'killer', 'thanks', 'guy']",4.0,1,"['pistachio', 'course', 'creamy']","pistachio,course,creamy","['pistachio', 'course', 'creamy']","pistachio,course,creamy"
2112,38_bj,5,1,0,"['favorite', 'would', 'never', 'give', 'le', 'five', 'star', 'jerry', 'however', 'last', 'amazing', 'pistachio', 'full', 'ten', 'still', 'best', 'around']",4.0,1,['pistachio'],pistachio,['pistachio'],pistachio
2113,38_bj,5,1,0,"['expectation', 'tasting', 'headed', 'back', 'container', 'everyone', 'would', 'peace']",4.0,1,[],,[],
2114,38_bj,5,1,0,"['everyone', 'fav', 'lmao', '5', 'know', 'get', 'daddy', 'go', 'myguiltypleasure']",4.0,1,[],,[],
2115,38_bj,5,1,0,"['always', 'something', 'addicted', 'pistachio', 'pistachio', 'least']",4.0,1,[],,[],
2116,38_bj,5,1,0,"['favorite', 'ever', 'ever', 'since', 'tried', 'rarely', 'another', 'great', 'sweet', 'balace', 'roasted', 'pistachio', 'indulgent', 'without', 'rich']",4.0,1,"['sweet', 'pistachio', 'rich']","sweet,pistachio,rich","['sweet', 'pistachio', 'rich']","sweet,pistachio,rich"
2117,38_bj,5,1,0,"['pistachio', 'pistachio', 'best', 'ever', 'disappointed']",4.0,1,['pistachio'],pistachio,['pistachio'],pistachio
2118,38_bj,5,1,0,"['always', 'karmel', 'sutra', 'great']",4.0,1,[],,[],
2119,38_bj,5,1,0,"['fall', 'category', 'private', 'joy', 'superb', 'texture', 'silky', 'chewy', 'pistachio', 'elevate', 'another', 'plane', 'ultimate', 'indulgence', 'sip', 'glass', 'scotch', 'along', 'keep', 'wonderful', 'confection', 'adult']",4.0,1,"['pistachio', 'chewy', 'silky', 'texture']","pistachio,chewy,silky,texture","['pistachio', 'chewy', 'silky', 'texture']","pistachio,chewy,silky,texture"
2120,38_bj,5,2,0,"['anything', 'le', '5', 'star', 'appreciate', 'pistachio', 'compliains', 'nut', 'obviously', 'nut', 'must', 'enjoy', 'crunch', 'nut']",4.0,1,"['pistachio', 'nut', 'crunch']","pistachio,nut,crunch","['pistachio', 'nut', 'crunch']","pistachio,nut,crunch"
2121,38_bj,5,2,0,"['pistachio', 'pistachio', 'several', 'year', 'never', 'grow', 'tired', 'favorite', 'chunk', 'take', 'great', 'pull', 'chocolate']",4.0,1,"['chocolate', 'choc']","chocolate,choc","['chocolate', 'choc']","chocolate,choc"
2122,38_bj,5,2,0,"['tried', 'pastachio', 'flavor', 'different', 'brand', 'extra', 'mile', 'get', 'see', 'anyone', 'could', 'rate']",4.0,1,[],,[],
2123,38_bj,5,2,0,"['b', 'j', 'pistachio', 'pistachio', 'favorite', 'ever', 'creamy', 'smooth', 'flavored', 'crunchy', 'salty', 'nut', 'always', 'give', 'exactly', 'taste', 'bud', 'first', 'ever', 'tried', 'died', 'heaven', '3', 'perfection', '3']",4.0,1,"['crunchy', 'salt', 'nut', 'creamy', 'salty', 'crunch', 'smooth']","crunchy,salt,nut,creamy,salty,crunch,smooth","['crunchy', 'salt', 'nut', 'creamy', 'salty', 'crunch', 'smooth']","crunchy,salt,nut,creamy,salty,crunch,smooth"
2124,38_bj,3,3,0,"['consumed', 'pint', '5', 'year', 'meaning', 'nut', 'two', 'nut', 'chewed', 'rancid', 'putrid', 'pistachio', 'nearly', 'hurled']",4.0,0,"['pistachio', 'nut']","pistachio,nut","['pistachio', 'nut']","pistachio,nut"
2125,38_bj,5,9,0,"['guy', 'put', 'pound', 'amazingly', 'delicious', 'well', 'lose', 'occasional']",4.0,1,[],,[],
2126,38_bj,5,1,0,"['favorite', 'ever', 'perfect', 'lightly', 'nutty', 'flavouring', 'delicious', 'satisfying', 'crunch', 'toasted', 'pistachio', 'throughout', 'every', 'first', 'sadly', 'found', 'anywhere', 'montreal', 'quebec', 'store', 'always', 'flavour', 'guessing', 'branding', 'french', 'english', 'costly', 'however', 'surprise', 'option', 'uphere', 'european', 'population', 'course', 'love', 'pistachio', 'would', 'would', 'sadly', 'b', 'j', 'ship', 'either', 'sincerely', 'heartbroken', 'canada', 'k', 'diana']",4.0,1,"['pistachio', 'toasted', 'nut', 'course', 'crunch']","pistachio,toasted,nut,course,crunch","['pistachio', 'toasted', 'nut', 'course', 'crunch']","pistachio,toasted,nut,course,crunch"
2127,38_bj,5,9,1,"['favorite', 'several', 'time', 'amazing', 'pistachio', 'b', 'j', 'even', 'better', 'smooth', 'creamy', 'lightly', 'pistachio', 'flavored', 'lot', 'toasted', 'pistachio', 'great', 'crunch', 'within', 'creamy', 'perfection', 'sadly', 'never', 'b', 'j', 'offer', 'difficult', 'find', 'store', 'drug', 'store', 'nab', 'welcome', 'everyone', 'always', 'thanks', 'turning', 'onto']",4.0,1,"['pistachio', 'toasted', 'creamy', 'crunch', 'smooth']","pistachio,toasted,creamy,crunch,smooth","['pistachio', 'toasted', 'creamy', 'crunch', 'smooth']","pistachio,toasted,creamy,crunch,smooth"
2128,38_bj,5,5,0,"['great', 'mediocre', 'yucky', 'around', 'state', 'several', 'different', 'country', 'favourite', 'quality', 'creamy', 'subtle', 'pistachio', 'flavour', 'loaded', 'ton', 'toasted', 'perfect', 'nut', 'could', 'better', 'sadly', 'montreal', 'checked', 'every', 'deppaneur', 'etc', 'cannot', 'find', 'flavour', 'anywhere', 'torture', 'french', 'italian', 'population', 'flavour']",4.0,1,"['pistachio', 'toasted', 'nut', 'creamy']","pistachio,toasted,nut,creamy","['pistachio', 'toasted', 'nut', 'creamy']","pistachio,toasted,nut,creamy"
2129,38_talenti,4,6,0,"['always', 'browsing', 'see', 'flavor', 'across', 'layer', 'whole', 'wish', 'dulce', 'de', 'leche']",4.7,1,[],,[],
2130,38_talenti,5,5,0,"['tried', 'salted', 'caramel', 'truffle', 'delishious', 'defenitely', 'flavor']",4.7,1,"['salted', 'salt', 'truffle', 'caramel']","salted,salt,truffle,caramel","['salted', 'salt', 'truffle', 'caramel']","salted,salt,truffle,caramel"
2131,38_talenti,5,58,1,"['careful', 'delicious', 'enough', 'least', 'anyway', 'finished', '370', 'calorie', 'per', '1', '4', 'yeah', 'cant', 'partake', 'sumptuous', 'delectable', 'delight', 'often', 'flavor', 'layer', 'marry', 'perfectly', 'match', 'made', 'heaven', 'shoot', 'heck', 'wonderful', 'never']",4.7,1,[],,[],
2132,38_talenti,3,3,0,"['first', 'tried', 'layer', 'may', '2019', 'impressed', 'fast', 'august', 'seems', 'ingredient', 'lacking', 'see', 'cooky', 'dulce', 'de', 'leche', 'truffle', 'ingredient', 'mainly', 'distributed', 'around', 'edge', 'presentation', 'please', 'back', 'layer', 'thanks', 'thanks', 'layer', 'salted', 'caramel', 'truffle', 'disappointed', 'learn', 'condition', 'please', 'u', 'via', 'service', 'service', 'would', 'experience', 'message']",4.7,0,"['dulce', 'cookie', 'tea', 'truffle']","dulce,cookie,tea,truffle","['dulce', 'cookie', 'tea', 'truffle']","dulce,cookie,tea,truffle"
2133,38_talenti,5,7,0,"['belive', 'many', 'blame', 'sale', 'store', 'much', 'hope', 'salted', 'caramel', 'cheesecake', 'duche', 'de', 'leche', 'graham', 'cracker', 'crumbles', 'chocolate', 'would', 'soooooo', 'amazing', 'salted', 'caramel', 'raspberry', 'cheesecake', 'together', 'ashamed']",4.7,1,"['salted', 'pb', 'raspberry', 'salt', 'chocolate', 'cake', 'cheesecake', 'rum', 'cracker', 'berry', 'choc', 'crumb', 'caramel', 'graham']","salted,pb,raspberry,salt,chocolate,cake,cheesecake,rum,cracker,berry,choc,crumb,caramel,graham","['salted', 'pb', 'raspberry', 'salt', 'chocolate', 'cake', 'cheesecake', 'rum', 'cracker', 'berry', 'choc', 'crumb', 'caramel', 'graham']","salted,pb,raspberry,salt,chocolate,cake,cheesecake,rum,cracker,berry,choc,crumb,caramel,graham"
2134,38_talenti,5,9,1,"['recommend', 'anyone', 'need', 'hide', 'reality', 'amount', 'enjoy', 'without', 'negativity', 'surrounding', 'judgmental', 'bos', 'spouse', 'kid', 'fit', 'perfect', 'solution', 'hide', 'undisclosed', 'location', 'warning', 'addicting', 'hide', 'vegetable', 'bag']",4.7,1,[],,[],
2135,38_talenti,3,7,6,"['everything', 'except', 'vanilla']",4.7,0,['vanilla'],vanilla,['vanilla'],vanilla
2136,38_talenti,1,7,0,"['disappointed', 'layer', 'along', 'outer', 'edge', 'attempt', 'illusion', 'something']",4.7,0,[],,[],
2137,38_talenti,3,39,23,"['topping', 'dream', 'however', 'first', 'layer', 'great', 'first', 'cooky', 'dulce', 'de', 'leche', 'vanilla', 'meh', 'get', 'vanilla', 'get', 'topping', 'better', 'dulce', 'de', 'leche', 'cooky', 'mix', 'vanilla', 'next']",4.7,0,"['vanilla', 'dulce', 'cookie', 'topping']","vanilla,dulce,cookie,topping","['vanilla', 'dulce', 'cookie', 'topping']","vanilla,dulce,cookie,topping"
2138,38_talenti,5,7,0,"['layer', 'concept', 'fun', 'twist', 'already']",4.7,1,[],,[],
2139,38_talenti,1,9,2,"['layer', 'layered', 'layer', 'visible', '90', 'percent', 'none', 'layered', 'ingredient', 'stated', 'appreciate', 'u', 'experience', 'layer', 'wed', 'gather', 'additional', 'information', 'feel', 'u', 'service']",4.7,0,['layered'],layered,['layered'],layered
2140,38_talenti,5,6,1,['cookie'],4.7,1,['cookie'],cookie,['cookie'],cookie
2141,38_talenti,5,3,0,"['delicious', 'cant', 'whole', 'counter', 'minute', 'soften', 'even', 'better', 'rich', 'creamy', 'best']",4.7,1,"['rich', 'nut', 'creamy', 'soft']","rich,nut,creamy,soft","['rich', 'nut', 'creamy', 'soft']","rich,nut,creamy,soft"
2142,38_talenti,5,3,0,"['flavor', 'go', 'well', 'togeather', 'carmel', 'chocolate', 'best']",4.7,1,"['chocolate', 'carmel', 'choc']","chocolate,carmel,choc","['chocolate', 'carmel', 'choc']","chocolate,carmel,choc"
2143,38_talenti,5,2,0,"['delicious', 'thing', 'ever', 'tasted', 'everything', 'go', 'together', 'perfectly', 'suggest', 'take', 'bottom', 'get', 'every', 'experience', 'beautiful', 'combination']",4.7,1,['tea'],tea,['tea'],tea
2144,38_talenti,5,4,1,"['ad', 'layer', 'much', 'texture', 'gourmet', 'possibly', 'see', 'dairy']",4.7,1,"['dairy', 'texture']","dairy,texture","['dairy', 'texture']","dairy,texture"
2145,38_talenti,5,1,0,"['first', 'tried', 'layer', 'disappointed', 'could', 'whole', 'demonstrate', 'restraint', 'take', 'spoonful', 'flavor', 'perfect', 'preferable', 'get', 'component', 'difficult', 'layered', 'format', 'however']",4.7,1,['layered'],layered,['layered'],layered
2146,38_talenti,5,1,0,"['fantastico', 'keep', 'great', 'review', 'feel', 'get', 'full', 'experience', 'complaining', 'lack', 'different', 'layer', 'strange', 'mix', 'together', 'individually', 'fun', 'nothing', 'masterpiece', 'great', 'combination', 'lovely', 'different', 'texture', '5', 'star']",4.7,1,"['piece', 'texture', 'pie']","piece,texture,pie","['piece', 'texture', 'pie']","piece,texture,pie"
2147,38_talenti,5,2,0,"['best', 'ever', 'put', 'unbelievable', 'could', 'closed']",4.7,1,[],,[],
2148,38_talenti,5,1,0,"['salted', 'caramel', 'truffle', 'perfection', 'complaint', 'vanilla', 'yummy', 'candy', 'bit', 'difference', 'every', 'decadent', 'marries', 'well', 'issue', 'spoon', 'may', 'harder', 'enjoy', 'layer', 'together', 'dampen', 'experience', 'keep', 'five', 'star']",4.7,1,"['vanilla', 'nut', 'candy']","vanilla,nut,candy","['vanilla', 'nut', 'candy']","vanilla,nut,candy"
2149,38_talenti,5,4,1,"['best', 'ever', 'hope', 'thank']",4.7,1,[],,[],
2150,38_talenti,5,2,0,"['favorite', 'ever', 'crunch', 'beautiful', 'dulce', 'de', 'leche', 'mention', 'chocolate', 'bottom', 'wow']",4.7,1,"['dulce', 'crunch']","dulce,crunch","['dulce', 'crunch']","dulce,crunch"
2151,38_talenti,5,2,0,"['great', 'amount', 'truffle', 'sea', 'salt']",4.7,1,"['salt', 'sea', 'truffle']","salt,sea,truffle","['salt', 'sea', 'truffle']","salt,sea,truffle"
2152,38_talenti,4,3,1,"['there', 'enough', 'salted', 'caramel', 'sweeter', 'salty', 'perfect']",4.7,1,"['salted', 'sweeter', 'sweet', 'salt', 'salty', 'caramel']","salted,sweeter,sweet,salt,salty,caramel","['salted', 'sweeter', 'sweet', 'salt', 'salty', 'caramel']","salted,sweeter,sweet,salt,salty,caramel"
2153,38_talenti,5,2,1,"['see', 'obsessed', 'since', 'hype', 'tried', 'flavor', 'sea', 'salt', 'caramel', 'first', 'tried', 'hooked', 'reboot', 'greatness', 'starting', 'cookie', 'crumb', 'dulce', 'syrup', 'truffle', 'thank']",4.7,1,"['dulce', 'salt', 'cookie', 'syrup', 'sea', 'rum', 'tart', 'truffle', 'crumb', 'caramel']","dulce,salt,cookie,syrup,sea,rum,tart,truffle,crumb,caramel","['dulce', 'salt', 'cookie', 'syrup', 'sea', 'rum', 'tart', 'truffle', 'crumb', 'caramel']","dulce,salt,cookie,syrup,sea,rum,tart,truffle,crumb,caramel"
2154,38_talenti,5,1,0,"['ish', 'business', 'hooked', 'salted', 'caramel', 'layered', 'fluffy', 'almost', 'much', 'rare', 'match', 'desired', 'amount', 'yummy', 'rich', 'perfect', 'truffle', 'bottom', 'bomb']",4.7,1,"['rich', 'layered', 'truffle']","rich,layered,truffle","['rich', 'layered', 'truffle']","rich,layered,truffle"
2155,38_talenti,5,1,0,"['amazing', 'complaint', 'get', 'layer', 'forgot', 'day', 'fell', 'would', 'recommend']",4.7,1,[],,[],
2156,38_talenti,5,3,2,"['taste', 'two', 'flavor']",4.7,1,[],,[],
2157,38_talenti,4,3,2,"['taste', 'delicious', 'texture', 'come', 'layer']",4.7,1,['texture'],texture,['texture'],texture
2158,38_talenti,5,3,2,"['great', 'great', 'best']",4.7,1,[],,[],
2159,38_talenti,5,1,0,"['layer', 'flavor', 'crunch', 'flavor']",4.7,1,['crunch'],crunch,['crunch'],crunch
2160,38_talenti,5,1,0,"['layer', 'absolutely', 'favorite']",4.7,1,[],,[],
2161,39_bj,5,1,0,"['make', 'pumpkin', 'spice', 'always', 'ton', 'never', 'last']",4.6,1,"['spice', 'sea']","spice,sea","['spice', 'sea']","spice,sea"
2162,39_bj,5,1,0,"['across', 'gem', 'fell', 'would', 'perfect', 'graham', 'cracker', 'crust']",4.6,1,"['cracker', 'crust', 'graham']","cracker,crust,graham","['cracker', 'crust', 'graham']","cracker,crust,graham"
2163,39_bj,5,1,0,"['last', 'last', '2', 'pint', 'puerto', 'rico', 'year', 'last', 'since', 'never', 'anywhere']",4.6,1,[],,[],
2164,39_bj,4,3,1,"['great', 'taste', 'pumpkin', 'cheesecake', 'blended', 'swirl', 'gritty', 'great', 'texture']",4.6,1,"['texture', 'gritty', 'cake', 'cheesecake', 'pumpkin', 'swirl', 'blended', 'blend']","texture,gritty,cake,cheesecake,pumpkin,swirl,blended,blend","['texture', 'gritty', 'cake', 'cheesecake', 'pumpkin', 'swirl', 'blended', 'blend']","texture,gritty,cake,cheesecake,pumpkin,swirl,blended,blend"
2165,39_bj,5,11,0,"['absolutely', 'blueberry', 'cheesecake', 'cant', 'find', 'anymore', 'stumbled', 'across', 'pumpkin', 'cheesecake', 'albertsons', 'wildomar', 'ca', 'best', 'jerry', 'yet', 'he', 'ready', 'spend', 'identical', 'pumpkin', 'cheesecake', '110', 'degree', 'temp', 'sooooo', 'raving', 'thank', 'bringing', 'back', 'another', 'amazing', 'cheesecake']",4.6,1,"['cake', 'cheesecake', 'pumpkin', 'berry']","cake,cheesecake,pumpkin,berry","['cake', 'cheesecake', 'pumpkin', 'berry']","cake,cheesecake,pumpkin,berry"
2166,39_bj,5,2,0,"['best', 'wish']",4.6,1,[],,[],
2167,39_bj,5,2,0,"['smooth', 'delicious', 'every', '4']",4.6,1,['smooth'],smooth,['smooth'],smooth
2168,39_bj,5,2,0,"['taste', 'great', 'every', 'pumpkin', 'come', 'early', 'pumpkin', 'cream', 'favorite', 'delicious']",4.6,1,['pumpkin'],pumpkin,['pumpkin'],pumpkin
2169,39_bj,5,5,0,"['couldnt', 'believe', 'would', 'something', 'would', 'heaven', 'amazing']",4.6,1,[],,[],
2170,39_bj,5,1,0,"['baught', 'brattleboro', 'vermont', 'delicious', 'gosh', 'complete', 'favorite', 'cant', 'get', 'enough']",4.6,1,[],,[],
2171,39_bj,5,1,0,"['get', 'chunky', 'tried', 'every', 'last', 'pumkin', 'pie', 'favorite', 'b', 'j', 'cheesecake', 'flavor', 'mayyyyy']",4.6,1,"['chunky', 'chunk', 'cake', 'cheesecake', 'pie']","chunky,chunk,cake,cheesecake,pie","['chunky', 'chunk', 'cake', 'cheesecake', 'pie']","chunky,chunk,cake,cheesecake,pie"
2172,39_bj,1,5,4,"['last', 'weekend', 'still', 'wanting', 'figured', 'surprise', 'find', 'figured', 'sign', 'pumpkin', 'taste', 'familiar', 'seasoned', 'boring', 'could', 'amazing', 'graham', 'cracker', 'swirl', 'occasional', 'chunk', 'graham', 'cracker', 'swirl', 'highlight', 'could', 'swirl', 'would', 'much', 'impressed', 'swirl', 'break', 'boredum', 'repetitive', 'glob', 'swirl', 'would', 'amazing']",4.6,0,"['chunk', 'sea', 'pumpkin', 'cracker', 'swirl', 'graham']","chunk,sea,pumpkin,cracker,swirl,graham","['chunk', 'sea', 'pumpkin', 'cracker', 'swirl', 'graham']","chunk,sea,pumpkin,cracker,swirl,graham"
2173,39_bj,5,10,0,"['favorite', 'ever', 'dozen', 'pint', 'every']",4.6,1,[],,[],
2174,39_bj,5,4,0,"['favorite', 'since', '2008', 'first', 'tasted', 'since', 'worst', 'experience', 'ever', 'made', 'batch', 'never', 'every', 'became', 'explorer', 'find', 'wegmans', 'rite', 'cv', 'every', 'september', 'first', 'delivered', 'specific', 'page', 'pumpkin', 'cheesecake', 'put', 'zip', 'code', 'nearest', 'establishment', 'incredibly', 'tasty', 'scrumptiously', 'delicious', 'careful', 'brain', 'freeze']",4.6,1,"['cake', 'rum']","cake,rum","['cake', 'rum']","cake,rum"
2175,39_breyers,5,5,0,"['4', 'month', 'struggle', 'craving', 'want', 'option', 'taste', 'loaded', 'heavy', 'whipping', 'best', 'month', 'lily', 'caramel', 'chocolate', 'amazing', 'enough', 'take', 'something', 'would', '3', '77', 'price', 'lily', 'candy', 'bar', '60', 'calorie', 'complaint', 'though', 'product', 'mile']",4.4,1,"['chocolate', 'candy', 'choc', 'caramel']","chocolate,candy,choc,caramel","['chocolate', 'candy', 'choc', 'caramel']","chocolate,candy,choc,caramel"
2176,39_breyers,4,11,1,"['bashing', 'bc', '11', 'following', 'rule', '5', 'five', 'better', 'fudge', 'bar']",4.4,1,[],,[],
2177,39_breyers,5,23,9,"['strict', 'per', 'chocolate', 'sweet', 'spending', '3', 'satisfying']",4.4,1,"['sweet', 'chocolate', 'choc']","sweet,chocolate,choc","['sweet', 'chocolate', 'choc']","sweet,chocolate,choc"
2178,39_breyers,5,4,0,"['fudgesicles', 'best', 'fudgesicles', 'tasted', 'seems', 'calorie', 'creamy', 'watery', 'name', 'brand', 'tasted', 'travel', 'hour', 'get']",4.4,1,"['creamy', 'fudge']","creamy,fudge","['creamy', 'fudge']","creamy,fudge"
2179,39_breyers,5,2,0,"['tasty', 'creamy', 'texture', '25', 'allows', 'fiber', 'sugar', 'alcohol', 'subtracted', 'work', '6net', 'bad', 'day', 'reached', 'max']",4.4,1,"['texture', 'creamy']","texture,creamy","['texture', 'creamy']","texture,creamy"
2180,39_breyers,5,1,0,"['l', 'bar', 'watch', 'sugar', 'intake', 'bad', 'many', 'store', 'warminster', 'pa', 'occasionally', 'find']",4.4,1,[],,[],
2181,39_breyers,4,1,0,"['smooth', 'chocolate', 'taste', 'goto', 'unfortunately', 'seldom', 'find', 'store', 'last', '5', 'week', 'hyvee']",4.4,1,"['chocolate', 'smooth', 'choc']","chocolate,smooth,choc","['chocolate', 'smooth', 'choc']","chocolate,smooth,choc"
2182,39_hd,5,1,0,"['llllooveeee', 'cookie', 'square', 'go', 'always', 'see', 'heb', 'anymore', 'texas', 'backkkk']",4.4,1,['cookie'],cookie,['cookie'],cookie
2183,39_hd,5,2,0,"['perfect', 'cookie', 'peanut', 'butter', 'thanks', 'delicious', 'indulgence']",4.4,1,"['peanut', 'cookie', 'nut', 'butter']","peanut,cookie,nut,butter","['peanut', 'cookie', 'nut', 'butter']","peanut,cookie,nut,butter"
2184,39_hd,5,5,0,"['addict', 'peanut', 'butter', 'chocolate', 'year', 'however', 'ashamed', 'consuming', 'chose', 'perfection', 'everything', 'chocolate', 'cookie', 'swirl', 'pb', 'chocolate', 'delicious']",4.4,1,"['peanut', 'pb', 'cookie', 'nut', 'chocolate', 'swirl', 'choc', 'butter']","peanut,pb,cookie,nut,chocolate,swirl,choc,butter","['peanut', 'pb', 'cookie', 'nut', 'chocolate', 'swirl', 'choc', 'butter']","peanut,pb,cookie,nut,chocolate,swirl,choc,butter"
2185,39_talenti,3,1,0,"['caramel', 'upset', 'removed', 'worst', 'ever', 'also']",4.1,0,[],,[],
2186,39_talenti,2,1,0,"['taste', 'upset', 'amount', 'truffle', 'counted', '4', 'wanted', 'something', 'chocolaty', 'sorely', 'disappointed', 'last', 'better', 'amount', 'chocolate']",4.1,0,"['chocolate', 'chocolaty', 'choc', 'truffle']","chocolate,chocolaty,choc,truffle","['chocolate', 'chocolaty', 'choc', 'truffle']","chocolate,chocolaty,choc,truffle"
2187,39_talenti,5,1,0,"['sea', 'salt', 'caramel', 'amazing', 'never', 'go', 'back', 'basic', 'swear', 'always', 'get', 'screamed', 'tend', '5', 'every', 'addicted', 'favorite', 'medeteranian', 'pistachio']",4.1,1,"['pistachio', 'salt', 'caramel']","pistachio,salt,caramel","['pistachio', 'salt', 'caramel']","pistachio,salt,caramel"
2188,39_talenti,5,1,0,"['addictive', 'caramel', 'make', 'creamy', 'smooth', 'full', 'reviewer', 'want', 'goody', 'thrive', 'even', 'without', 'suppose', 'goody', 'keep', 'goodie', 'goodie', 'best', 'cant', 'flavor']",4.1,1,"['creamy', 'smooth', 'caramel']","creamy,smooth,caramel","['creamy', 'smooth', 'caramel']","creamy,smooth,caramel"
2189,39_talenti,5,1,0,"['seal', 'salt', 'caramel', 'creme', 'brulee', 'tried', 'month', 'online', 'order', 'googled', 'sea', 'salt', 'caramel', 'dessert', 'found', 'foodland', 'tried', 'silky', 'flavor', 'amazing', 'sickly', 'sweet', 'caramel', 'dessert', 'tried', 'couldnt', 'want', 'different', 'flavor']",4.1,1,"['sweet', 'silky', 'salt', 'sea', 'caramel']","sweet,silky,salt,sea,caramel","['sweet', 'silky', 'salt', 'sea', 'caramel']","sweet,silky,salt,sea,caramel"
2190,39_talenti,5,5,1,"['finished', '2', 'day', 'morning']",4.1,1,[],,[],
2191,39_talenti,5,5,1,"['grabbed', 'amazing', 'salted', 'caramel', 'much', 'better', 'enough', 'saltiness', 'though']",4.1,1,"['salted', 'salt', 'tea', 'caramel']","salted,salt,tea,caramel","['salted', 'salt', 'tea', 'caramel']","salted,salt,tea,caramel"
2192,39_talenti,2,4,0,"['disappointment', 'noticing', 'delicious', 'caramel', 'bit', 'reduced', 'virtually', 'zero', 'drop', 'taste', 'sensation', 'sea', 'salt', 'caramel', 'missing', 'best', 'part', 'truffle', 'http', 'www', 'talentigelato', 'u']",4.1,0,"['tea', 'truffle', 'caramel']","tea,truffle,caramel","['tea', 'truffle', 'caramel']","tea,truffle,caramel"
2193,39_talenti,5,3,1,"['almost', 'nobody', 'love', 'anything', 'much', 'sea', 'salt', 'caramel', 'best', 'experience', 'nothing', 'beat', 'everything', 'absolutely', 'perfect', 'rich', 'caramel', 'taste', 'creamy', 'texture', 'chocolate', 'covered', 'caramel', 'truffle', 'buried', 'throughout', 'gentle', 'sea', 'salt', 'sincere', 'thank', 'staff', 'member', 'invented']",4.1,1,"['covered', 'texture', 'rich', 'salt', 'chocolate', 'creamy', 'sea', 'tart', 'choc', 'truffle', 'caramel']","covered,texture,rich,salt,chocolate,creamy,sea,tart,choc,truffle,caramel","['covered', 'texture', 'rich', 'salt', 'chocolate', 'creamy', 'sea', 'tart', 'choc', 'truffle', 'caramel']","covered,texture,rich,salt,chocolate,creamy,sea,tart,choc,truffle,caramel"
2194,39_talenti,1,1,0,"['several', 'container', 'sea', 'salt', 'caramel', 'magnum', 'bar', 'last', 'friday', 'safeway', 'brand', 'dark', 'chocolate', 'caramel', 'chocolate', 'boot', 'dark', 'tasty', 'sea', 'salt', 'caramel', 'however', 'disappointment', 'texture', 'wrong', 'exactly', '2', 'truffle', 'review', 'seems', 'unique', 'situation', 'excuse', 'poor', 'example', 'quality', 'control']",4.1,0,"['texture', 'dark', 'truffle']","texture,dark,truffle","['texture', 'dark', 'truffle']","texture,dark,truffle"
2195,39_talenti,1,18,11,"['salted', 'carmel', 'issue', 'careful', 'ingredient', 'celiac', 'also', 'must', 'hfc', 'corn', 'syrup', 'issue', 'ingredient', 'listed', 'corn', 'syrup', 'wash', 'container', 'keep', 'us', 'back', 'ingredient', 'older', 'container', 'contain', 'corn', 'syrup', 'sweetener', 'disappointed', 'enjoy', 'hi', 'updated', 'dulce', 'de', 'leche', 'soybean', 'maintain', 'texture', 'taste', 'corn', 'syrup', 'please', 'fructose', 'corn', 'syrup', 'ingredient', 'product']",4.1,0,"['sweet', 'dulce', 'texture', 'syrup', 'sweetener', 'tart', 'bean']","sweet,dulce,texture,syrup,sweetener,tart,bean","['sweet', 'dulce', 'texture', 'syrup', 'sweetener', 'tart', 'bean']","sweet,dulce,texture,syrup,sweetener,tart,bean"
2196,39_talenti,5,5,0,"['first', 'sea', 'salt', 'caramel', 'vacation', 'spending', 'member', 'awhile', 'amazing', 'cannot', 'two', 'three', 'fight', 'finished', 'whole', 'sea', 'salt', 'caramel', 'strawberry', 'cheesecake', 'graham', 'cracker', 'pie', 'would', 'amazing', 'guy', 'keep', 'cant', 'flavor', 'goodbye', 'thanks']",4.1,1,"['salt', 'cake', 'strawberry', 'sea', 'cheesecake', 'cracker', 'berry', 'caramel', 'pie', 'graham']","salt,cake,strawberry,sea,cheesecake,cracker,berry,caramel,pie,graham","['salt', 'cake', 'strawberry', 'sea', 'cheesecake', 'cracker', 'berry', 'caramel', 'pie', 'graham']","salt,cake,strawberry,sea,cheesecake,cracker,berry,caramel,pie,graham"
